,PID,RA,DEC,EPOC,SUBREGION,NAME,"ATLAS
+GALEX",SDSS,"ATLAS
+ST.LOCUS",Comments
543,SPLUS,168.571,-18.903,2000,MAIN3.5,SPLUS-n15s14,1.0,,,ATLAS_GALEX very small coverage (378 reference stars)
544,SPLUS,170.0,-18.903,2000,MAIN3.5,SPLUS-n15s15,1.0,,,ATLAS_GALEX partially covered (817 reference stars)
545,SPLUS,171.429,-18.903,2000,MAIN3.5,SPLUS-n15s16,1.0,,3.0,"ATLAS_GALEX small coverage, less than half (401 reference stars)"
546,SPLUS,172.858,-18.903,2000,MAIN3.5,SPLUS-n15s17,1.0,,,ATLAS_GALEX partially covered (981 reference stars); slightly bad class_star
547,SPLUS,174.28799999999998,-18.903,2000,MAIN3.5,SPLUS-n15s18,1.0,,,
548,SPLUS,175.713,-18.903,2000,MAIN3.5,SPLUS-n15s19,1.0,,,slightly bad class_star
549,SPLUS,177.142,-18.903,2000,MAIN3.5,SPLUS-n15s20,1.0,,,slightly bad class_star
550,SPLUS,178.571,-18.903,2000,MAIN3.5,SPLUS-n15s21,1.0,,,
551,SPLUS,180.0,-18.903,2000,MAIN3.5,SPLUS-n15s22,2.0,,,
552,SPLUS,151.2,-20.243,2000,MAIN3.5,SPLUS-n16s01,1.0,,,ATLAS_GALEX partially covered (1354 reference stars); bad class_star
553,SPLUS,152.642,-20.243,2000,MAIN3.5,SPLUS-n16s02,1.0,,,ATLAS_GALEX partially covered (1307 reference stars); bad class_star
554,SPLUS,154.079,-20.243,2000,MAIN3.5,SPLUS-n16s03,1.0,,,ATLAS_GALEX partially covered (1408 reference stars); bad class_star
555,SPLUS,155.52100000000002,-20.243,2000,MAIN3.5,SPLUS-n16s04,1.0,,,"ATLAS_GALEX small coverage, less than half (539 reference stars)"
556,SPLUS,156.958,-20.243,2000,MAIN3.5,SPLUS-n16s05,1.0,,,slightly bad class_star
557,SPLUS,158.4,-20.243,2000,MAIN3.5,SPLUS-n16s06,1.0,,,slightly bad class_star
558,SPLUS,159.842,-20.243,2000,MAIN3.5,SPLUS-n16s07,1.0,,,
559,SPLUS,161.279,-20.243,2000,MAIN3.5,SPLUS-n16s08,1.0,,,
560,SPLUS,162.721,-20.243,2000,MAIN3.5,SPLUS-n16s09,1.0,,,
561,SPLUS,164.158,-20.243,2000,MAIN3.5,SPLUS-n16s10,1.0,,,
562,SPLUS,165.6,-20.243,2000,MAIN3.5,SPLUS-n16s11,1.0,,,slightly bad class_star
563,SPLUS,167.042,-20.243,2000,MAIN3.5,SPLUS-n16s12,1.0,,,slightly bad class_star
564,SPLUS,168.479,-20.243,2000,MAIN3.5,SPLUS-n16s13,1.0,,,scatter for FWHM_n 
565,SPLUS,169.921,-20.243,2000,MAIN3.5,SPLUS-n16s14,1.0,,,ATLAS_GALEX partially covered (729 reference stars)
566,SPLUS,171.358,-20.243,2000,MAIN3.5,SPLUS-n16s15,1.0,,,ATLAS_GALEX partially covered (548 reference stars); bad class_star
567,SPLUS,172.8,-20.243,2000,MAIN3.5,SPLUS-n16s16,1.0,,3.0,ATLAS_GALEX very small coverage (260 reference stars)
568,SPLUS,174.24200000000002,-20.243,2000,MAIN3.5,SPLUS-n16s17,1.0,,,
569,SPLUS,175.679,-20.243,2000,MAIN3.5,SPLUS-n16s18,1.0,,,
570,SPLUS,177.12099999999998,-20.243,2000,MAIN3.5,SPLUS-n16s19,1.0,,,slightly bad class_star
571,SPLUS,178.558,-20.243,2000,MAIN3.5,SPLUS-n16s20,1.0,,,
572,SPLUS,180.0,-20.243,2000,MAIN3.5,SPLUS-n16s21,2.0,,,
573,SPLUS,150.967,-21.581,2000,MAIN3.5,SPLUS-n17s01,1.0,,,large scatter for r_auto-r_aper
574,SPLUS,152.421,-21.581,2000,MAIN3.5,SPLUS-n17s02,1.0,,,
575,SPLUS,153.871,-21.581,2000,MAIN3.5,SPLUS-n17s03,1.0,,,
576,SPLUS,155.321,-21.581,2000,MAIN3.5,SPLUS-n17s04,1.0,,,very bad class_star
577,SPLUS,156.775,-21.581,2000,MAIN3.5,SPLUS-n17s05,1.0,,,
578,SPLUS,158.225,-21.581,2000,MAIN3.5,SPLUS-n17s06,1.0,,,ATLAS_GALEX partially covered (1165 reference stars); slightly bad class_star
579,SPLUS,159.679,-21.581,2000,MAIN3.5,SPLUS-n17s07,1.0,,,ATLAS_GALEX partially covered (1274 reference stars); slightly bad class_star
580,SPLUS,161.129,-21.581,2000,MAIN3.5,SPLUS-n17s08,1.0,,,
581,SPLUS,162.579,-21.581,2000,MAIN3.5,SPLUS-n17s09,1.0,,,ATLAS_GALEX brighter star?
582,SPLUS,164.033,-21.581,2000,MAIN3.5,SPLUS-n17s10,1.0,,,
583,SPLUS,165.483,-21.581,2000,MAIN3.5,SPLUS-n17s11,1.0,,,large scatter for r_auto-r_aper
584,SPLUS,166.938,-21.581,2000,MAIN3.5,SPLUS-n17s12,1.0,,,ATLAS_GALEX partially covered (1155 reference stars)
585,SPLUS,168.388,-21.581,2000,MAIN3.5,SPLUS-n17s13,1.0,,,ATLAS_GALEX partially covered (1169 reference stars)
586,SPLUS,169.838,-21.581,2000,MAIN3.5,SPLUS-n17s14,1.0,,,"ATLAS_GALEX partially covered, half of CCD (864 reference stars); slightly bad class_stars"
587,SPLUS,171.292,-21.581,2000,MAIN3.5,SPLUS-n17s15,2.0,,3.0,"ATLAS_GALEX small coverage, less than half of CCD (188 reference stars);"
588,SPLUS,172.74200000000002,-21.581,2000,MAIN3.5,SPLUS-n17s16,1.0,,,ATLAS_GALEX partially covered (644 reference stars); slightly bad class_star
589,SPLUS,174.192,-21.581,2000,MAIN3.5,SPLUS-n17s17,1.0,,,slightly bad class_star
590,SPLUS,175.646,-21.581,2000,MAIN3.5,SPLUS-n17s18,1.0,,,slightly bad class_star
591,SPLUS,177.09599999999998,-21.581,2000,MAIN3.5,SPLUS-n17s19,1.0,,,
592,SPLUS,178.55,-21.581,2000,MAIN3.5,SPLUS-n17s20,1.0,,,ATLAS_GALEX partially covered (953 reference stars); slightly bad class_star
593,SPLUS,180.0,-21.581,2000,MAIN3.5,SPLUS-n17s21,2.0,,,
594,SPLUS,163.90400000000002,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s10,1.0,,,
595,SPLUS,165.36700000000002,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s11,1.0,,,very large scatter for r_auto-r_aper
596,SPLUS,166.829,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s12,1.0,,,"ATLAS_GALEX partially covered, half of CCD (711 reference stars)"
597,SPLUS,168.292,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s13,1.0,,,ATLAS_GALEX partially covered (671 reference stars)
598,SPLUS,169.75400000000002,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s14,1.0,,,ATLAS_GALEX partially covered (914 reference stars); slightly bad class_star
599,SPLUS,171.22099999999998,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s15,1.0,,,ATLAS_GALEX partially covered (794 reference stars)
600,SPLUS,172.683,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s16,1.0,,,
601,SPLUS,174.146,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s17,1.0,,,
602,SPLUS,175.608,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s18,1.0,,,ATLAS_GALEX has a vertical line at the middle and other one at the left border
603,SPLUS,177.075,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s19,1.0,,,slightly bad class_star
604,SPLUS,178.53799999999998,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s20,1.0,,,ATLAS_GALEX partially covered (1092 reference stars)
605,SPLUS,180.0,-22.916999999999998,2000,MAIN3.5,SPLUS-n18s21,2.0,,,
606,SPLUS,165.0,-24.254,2000,MAIN3.5,SPLUS-n19s01,1.0,,,slightly bad class_star
607,SPLUS,167.95,-24.254,2000,MAIN3.5,SPLUS-n19s03,1.0,,,slightly bad class_star
608,SPLUS,169.425,-24.254,2000,MAIN3.5,SPLUS-n19s04,1.0,,,
609,SPLUS,170.9,-24.254,2000,MAIN3.5,SPLUS-n19s05,1.0,,,large scatter for FWHM_n 
610,SPLUS,172.375,-24.254,2000,MAIN3.5,SPLUS-n19s06,1.0,,,ATLAS_GALEX small coverage (512 reference stars); scatter for FWHM_n 
611,SPLUS,173.85,-24.254,2000,MAIN3.5,SPLUS-n19s07,1.0,,,
612,SPLUS,324.67900000000003,-1.359,2000,MAIN3.4,SPLUS-s02s01,1.0,1.0,,SDSS less than half covered
613,SPLUS,326.038,-1.359,2000,MAIN3.4,SPLUS-s02s02,1.0,1.0,,SDSS less than half covered
614,SPLUS,327.39599999999996,-1.359,2000,MAIN3.4,SPLUS-s02s03,2.0,1.0,,SDSS less than half covered
615,SPLUS,328.754,-1.359,2000,MAIN3.4,SPLUS-s02s04,1.0,1.0,,large scatter in r_auto-r_aper; SDSS less than half covered
616,SPLUS,330.11300000000006,-1.359,2000,MAIN3.4,SPLUS-s02s05,1.0,1.0,,SDSS less than half covered
617,SPLUS,331.471,-1.359,2000,MAIN3.4,SPLUS-s02s06,1.0,1.0,,ATLAS_GALEX partially covered (970 reference stars); SDSS less than half covered
618,SPLUS,332.829,-1.359,2000,MAIN3.4,SPLUS-s02s07,1.0,1.0,,large scatter in r_auto-r_aper; SDSS less than half covered
619,SPLUS,334.18800000000005,-1.359,2000,MAIN3.4,SPLUS-s02s08,1.0,1.0,,"ATLAS_GALEX partially covered, half of CCD (992 reference stars); SDSS less than half covered"
620,SPLUS,335.546,-1.359,2000,MAIN3.4,SPLUS-s02s09,1.0,1.0,, ATLAS_GALEX small coverage (368 reference stars); SDSS less than half covered
621,SPLUS,336.904,-1.359,2000,MAIN3.4,SPLUS-s02s10,1.0,1.0,,SDSS less than half covered
622,SPLUS,338.26300000000003,-1.359,2000,MAIN3.4,SPLUS-s02s11,1.0,1.0,,SDSS less than half covered
623,SPLUS,339.621,-1.359,2000,MAIN3.4,SPLUS-s02s12,1.0,1.0,,SDSS less than half covered
624,SPLUS,340.97900000000004,-1.359,2000,MAIN3.4,SPLUS-s02s13,1.0,1.0,,SDSS less than half covered
625,SPLUS,343.7,-1.359,2000,MAIN3.4,SPLUS-s02s15,1.0,1.0,,SDSS less than half covered
626,SPLUS,345.05800000000005,-1.359,2000,MAIN3.4,SPLUS-s02s16,1.0,1.0,,SDSS less than half covered
627,SPLUS,349.13300000000004,-1.359,2000,MAIN3.4,SPLUS-s02s19,1.0,1.0,,SDSS less than half covered
628,SPLUS,350.49199999999996,-1.359,2000,MAIN3.4,SPLUS-s02s20,1.0,1.0,,SDSS less than half covered
629,SPLUS,351.85,-1.359,2000,MAIN3.4,SPLUS-s02s21,1.0,1.0,,large scatter in r_auto-r_aper; SDSS less than half covered
630,SPLUS,353.208,-1.359,2000,MAIN3.4,SPLUS-s02s22,1.0,1.0,,SDSS less than half covered
631,SPLUS,354.56699999999995,-1.359,2000,MAIN3.4,SPLUS-s02s23,1.0,1.0,,SDSS less than half covered
632,SPLUS,355.925,-1.359,2000,MAIN3.4,SPLUS-s02s24,1.0,1.0,,SDSS less than half covered
633,SPLUS,357.283,-1.359,2000,MAIN3.4,SPLUS-s02s25,1.0,1.0,,SDSS less than half covered
634,SPLUS,358.642,-1.359,2000,MAIN3.4,SPLUS-s02s26,1.0,1.0,,SDSS less than half covered
635,SPLUS,324.67900000000003,-2.717,2000,MAIN3.4,SPLUS-s03s01,1.0,-1.0,,
636,SPLUS,327.39599999999996,-2.717,2000,MAIN3.4,SPLUS-s03s03,1.0,-1.0,,
637,SPLUS,328.754,-2.717,2000,MAIN3.4,SPLUS-s03s04,1.0,-1.0,,ATLAS_GALEX partially covered (1288 reference stars);
638,SPLUS,330.11300000000006,-2.717,2000,MAIN3.4,SPLUS-s03s05,1.0,-1.0,,"ATLAS_GALEX partially covered, half of CCD (768 reference stars);"
639,SPLUS,315.0,-21.581,2000,MAIN3.3,SPLUS-s17s22,1.0,,,
640,SPLUS,316.45,-21.581,2000,MAIN3.3,SPLUS-s17s23,1.0,,,bad class_star; ATLAS_GALEX partially covered (774 reference stars); 
641,SPLUS,316.096,-22.916999999999998,2000,MAIN3.3,SPLUS-s18s22,1.0,,,slightly bad class_star
642,SPLUS,317.563,-22.916999999999998,2000,MAIN3.3,SPLUS-s18s23,1.0,,,
643,SPLUS,315.55400000000003,-24.252,2000,MAIN3.3,SPLUS-s19s22,1.0,,,large scatter for r_auto-r_aper; ATLAS_GALEX partially covered (1528 reference stars); 
644,SPLUS,317.038,-24.252,2000,MAIN3.3,SPLUS-s19s23,1.0,,3.0, ATLAS_GALEX small coverage (436 reference stars); 
645,SPLUS,318.517,-24.252,2000,MAIN3.3,SPLUS-s19s24,1.0,,,large scatter for r_auto-r_aper
646,SPLUS,315.188,-25.585,2000,MAIN3.3,SPLUS-s20s22,1.0,,,
647,SPLUS,316.67900000000003,-25.585,2000,MAIN3.3,SPLUS-s20s23,1.0,,,large scatter for r_auto-r_aper
648,SPLUS,318.175,-25.585,2000,MAIN3.3,SPLUS-s20s24,1.0,,,
649,SPLUS,319.66700000000003,-25.585,2000,MAIN3.3,SPLUS-s20s25,1.0,,,ATLAS_GALEX partially covered (1124 reference stars);
650,SPLUS,316.133,-26.916999999999998,2000,MAIN3.3,SPLUS-s21s21,1.0,,,"ATLAS_GALEX partially covered, half of CCD (916 reference stars);"
651,SPLUS,317.64599999999996,-26.916999999999998,2000,MAIN3.3,SPLUS-s21s22,1.0,,,
652,SPLUS,319.158,-26.916999999999998,2000,MAIN3.3,SPLUS-s21s23,1.0,,,
653,SPLUS,320.671,-26.916999999999998,2000,MAIN3.3,SPLUS-s21s24,1.0,,,ATLAS_GALEX partially covered (998 reference stars);
654,SPLUS,315.575,-28.247,2000,MAIN3.3,SPLUS-s22s21,1.0,,,ATLAS_GALEX partially covered (1357 reference stars);
655,SPLUS,320.171,-28.247,2000,MAIN3.3,SPLUS-s22s24,1.0,,,
656,SPLUS,315.0,-29.576,2000,MAIN3.3,SPLUS-s23s21,1.0,,,
657,SPLUS,316.55,-29.576,2000,MAIN3.3,SPLUS-s23s22,1.0,,,slightly bad class_star
658,SPLUS,318.10400000000004,-29.576,2000,MAIN3.3,SPLUS-s23s23,1.0,,,
659,SPLUS,321.20799999999997,-29.576,2000,MAIN3.3,SPLUS-s23s25,1.0,,,
660,SPLUS,322.758,-29.576,2000,MAIN3.3,SPLUS-s23s26,1.0,,,"ATLAS_GALEX partially covered, half of CCD (880 reference stars);"
661,SPLUS,324.308,-29.576,2000,MAIN3.3,SPLUS-s23s27,1.0,,,ATLAS_GALEX partially covered (841 reference stars);
662,SPLUS,325.863,-29.576,2000,MAIN3.3,SPLUS-s23s28,1.0,,,
663,SPLUS,315.983,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s49,1.0,,,
664,SPLUS,317.55400000000003,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s50,1.0,,,
665,SPLUS,319.125,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s51,1.0,,,slightly bad class_star
666,SPLUS,320.7,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s52,1.0,,,slightly bad class_star
667,SPLUS,322.27099999999996,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s53,1.0,,,
668,SPLUS,323.842,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s54,1.0,,,
669,SPLUS,325.41700000000003,-30.901999999999997,2000,MAIN3.3,SPLUS-s24s55,1.0,,,slightly bad class_star
670,SPLUS,315.4,-32.227,2000,MAIN3.3,SPLUS-s25s49,1.0,,,
671,SPLUS,316.992,-32.227,2000,MAIN3.3,SPLUS-s25s50,1.0,,,
672,SPLUS,318.58299999999997,-32.227,2000,MAIN3.3,SPLUS-s25s51,1.0,,3.0, ATLAS_GALEX small coverage (417 reference stars); 
673,SPLUS,320.175,-32.227,2000,MAIN3.3,SPLUS-s25s52,1.0,,,ATLAS_GALEX partially covered (600 reference stars);
674,SPLUS,316.413,-33.55,2000,MAIN3.3,SPLUS-s26s48,1.0,,,
675,SPLUS,318.025,-33.55,2000,MAIN3.3,SPLUS-s26s49,1.0,,,class_star extremely bad
676,SPLUS,319.642,-33.55,2000,MAIN3.3,SPLUS-s26s50,1.0,,,
677,SPLUS,321.254,-33.55,2000,MAIN3.3,SPLUS-s26s51,1.0,,,
678,SPLUS,315.617,-34.872,2000,MAIN3.3,SPLUS-s27s47,1.0,,,ATLAS_GALEX partially covered (827 reference stars);
679,SPLUS,317.258,-34.872,2000,MAIN3.3,SPLUS-s27s48,1.0,,,
680,SPLUS,318.904,-34.872,2000,MAIN3.3,SPLUS-s27s49,1.0,,,
681,SPLUS,315.0,-36.191,2000,MAIN3.3,SPLUS-s28s47,1.0,,,slightly bad class_star
682,SPLUS,316.66700000000003,-36.191,2000,MAIN3.3,SPLUS-s28s48,1.0,,,ATLAS_GALEX partially covered (1066 reference stars);
683,SPLUS,318.33299999999997,-36.191,2000,MAIN3.3,SPLUS-s28s49,1.0,,,large scatter for r_auto-r_aper
684,SPLUS,315.85,-37.509,2000,MAIN3.3,SPLUS-s29s46,1.0,,,
685,SPLUS,317.546,-37.509,2000,MAIN3.3,SPLUS-s29s47,1.0,,,large scatter for r_auto-r_aper; ATLAS_GALEX partially covered (751 reference stars); 
686,SPLUS,319.246,-37.509,2000,MAIN3.3,SPLUS-s29s48,1.0,,,
687,SPLUS,315.217,-38.824,2000,MAIN3.3,SPLUS-s30s45,1.0,,,slightly bad class_star
688,SPLUS,318.658,-38.824,2000,MAIN3.3,SPLUS-s30s47,1.0,,,
689,SPLUS,316.096,-40.138000000000005,2000,MAIN3.3,SPLUS-s31s44,1.0,,,ATLAS_GALEX partially covered (1172 reference stars);
690,SPLUS,317.85400000000004,-40.138000000000005,2000,MAIN3.3,SPLUS-s31s45,1.0,,3.0,ATLAS_GALEX small coverage (376 reference stars); 
691,SPLUS,315.225,-41.449,2000,MAIN3.3,SPLUS-s32s43,1.0,,,ATLAS_GALEX partially covered (882 reference stars);
692,SPLUS,317.017,-41.449,2000,MAIN3.3,SPLUS-s32s44,1.0,,,
693,SPLUS,318.80400000000003,-41.449,2000,MAIN3.3,SPLUS-s32s45,1.0,,,
694,SPLUS,316.142,-42.758,2000,MAIN3.3,SPLUS-s33s43,1.0,,,
695,SPLUS,317.971,-42.758,2000,MAIN3.3,SPLUS-s33s44,1.0,,,ATLAS_GALEX partially covered (1056 reference stars);
696,SPLUS,315.233,-44.065,2000,MAIN3.3,SPLUS-s34s42,1.0,,,
697,SPLUS,317.1,-44.065,2000,MAIN3.3,SPLUS-s34s43,1.0,,,ATLAS_GALEX partially covered (829 reference stars);
698,SPLUS,316.192,-45.37,2000,MAIN3.3,SPLUS-s35s41,1.0,,,
699,SPLUS,315.0,-46.672,2000,MAIN3.3,SPLUS-s36s40,1.0,,,
700,SPLUS,316.95799999999997,-46.672,2000,MAIN3.3,SPLUS-s36s41,1.0,,,"ATLAS_GALEX partially covered, half of CCD (709 reference stars); There seems to be a lot of detection artifacts"
701,SPLUS,316.0,-47.971000000000004,2000,MAIN3.3,SPLUS-s37s39,1.0,,,
702,SPLUS,315.788,-50.563,2000,MAIN3.3,SPLUS-s39s37,1.0,,,ATLAS_GALEX partially covered (1136 reference stars);
703,SPLUS,331.85,-24.252,2000,MAIN3.2,SPLUS-s19s33,1.0,,,bad class_star
704,SPLUS,333.333,-24.252,2000,MAIN3.2,SPLUS-s19s34,1.0,,,
705,SPLUS,330.125,-25.585,2000,MAIN3.2,SPLUS-s20s32,1.0,,,extremely bad class_star
706,SPLUS,331.61699999999996,-25.585,2000,MAIN3.2,SPLUS-s20s33,1.0,,,bad class_star
707,SPLUS,333.11300000000006,-25.585,2000,MAIN3.2,SPLUS-s20s34,1.0,,,
708,SPLUS,334.60400000000004,-25.585,2000,MAIN3.2,SPLUS-s20s35,1.0,,,
709,SPLUS,339.088,-25.585,2000,MAIN3.2,SPLUS-s20s38,1.0,,,
710,SPLUS,13.613,-26.916999999999998,2000,MAIN3.2,SPLUS-s21s10,1.0,,,
711,SPLUS,331.26300000000003,-26.916999999999998,2000,MAIN3.2,SPLUS-s21s31,1.0,,,
712,SPLUS,332.775,-26.916999999999998,2000,MAIN3.2,SPLUS-s21s32,1.0,,,
713,SPLUS,334.288,-26.916999999999998,2000,MAIN3.2,SPLUS-s21s33,1.0,,,bad class_star
714,SPLUS,21.445999999999998,-28.247,2000,MAIN3.2,SPLUS-s22s15,1.0,,,
715,SPLUS,24.513,-28.247,2000,MAIN3.2,SPLUS-s22s17,1.0,,,
716,SPLUS,27.575,-28.247,2000,MAIN3.2,SPLUS-s22s19,1.0,,,
717,SPLUS,29.108,-28.247,2000,MAIN3.2,SPLUS-s22s20,1.0,,,
718,SPLUS,332.425,-28.247,2000,MAIN3.2,SPLUS-s22s32,1.0,,,
719,SPLUS,333.958,-28.247,2000,MAIN3.2,SPLUS-s22s33,1.0,,,
720,SPLUS,335.48800000000006,-28.247,2000,MAIN3.2,SPLUS-s22s34,1.0,,,
721,SPLUS,0.017,-29.576,2000,MAIN3.2,SPLUS-s23s01,1.0,,,larger scatter for r_auto-r_aper
722,SPLUS,1.55,-29.576,2000,MAIN3.2,SPLUS-s23s02,1.0,,,
723,SPLUS,3.1039999999999996,-29.576,2000,MAIN3.2,SPLUS-s23s03,1.0,,,bad class_star
724,SPLUS,6.207999999999999,-29.576,2000,MAIN3.2,SPLUS-s23s05,1.0,,,slightly larger scatter for r_auto-r_aper
725,SPLUS,7.757999999999999,-29.576,2000,MAIN3.2,SPLUS-s23s06,1.0,,,
726,SPLUS,10.863,-29.576,2000,MAIN3.2,SPLUS-s23s08,1.0,,,
727,SPLUS,12.413,-29.576,2000,MAIN3.2,SPLUS-s23s09,1.0,,,
728,SPLUS,13.967,-29.576,2000,MAIN3.2,SPLUS-s23s10,1.0,,3.0,Very small number of ATLAS_GALES stars (53)
729,SPLUS,15.517000000000001,-29.576,2000,MAIN3.2,SPLUS-s23s11,1.0,,3.0,Very small number of ATLAS_GALES stars (85)
730,SPLUS,17.070999999999998,-29.576,2000,MAIN3.2,SPLUS-s23s12,1.0,,,
731,SPLUS,18.621,-29.576,2000,MAIN3.2,SPLUS-s23s13,1.0,,,
732,SPLUS,20.171,-29.576,2000,MAIN3.2,SPLUS-s23s14,1.0,,,class_star is not like other fields
733,SPLUS,21.725,-29.576,2000,MAIN3.2,SPLUS-s23s15,1.0,,,
734,SPLUS,23.275,-29.576,2000,MAIN3.2,SPLUS-s23s16,1.0,,,
735,SPLUS,24.829,-29.576,2000,MAIN3.2,SPLUS-s23s17,1.0,,,
736,SPLUS,26.379,-29.576,2000,MAIN3.2,SPLUS-s23s18,1.0,,,
737,SPLUS,27.929000000000002,-29.576,2000,MAIN3.2,SPLUS-s23s19,1.0,,,
738,SPLUS,29.483,-29.576,2000,MAIN3.2,SPLUS-s23s20,1.0,,,
739,SPLUS,332.07099999999997,-29.576,2000,MAIN3.2,SPLUS-s23s32,1.0,,,class_star slightly bad
740,SPLUS,333.621,-29.576,2000,MAIN3.2,SPLUS-s23s33,1.0,,,
741,SPLUS,335.171,-29.576,2000,MAIN3.2,SPLUS-s23s34,1.0,,,
742,SPLUS,336.725,-29.576,2000,MAIN3.2,SPLUS-s23s35,1.0,,,
743,SPLUS,338.275,-29.576,2000,MAIN3.2,SPLUS-s23s36,1.0,,,
744,SPLUS,341.379,-29.576,2000,MAIN3.2,SPLUS-s23s38,1.0,,,
745,SPLUS,342.92900000000003,-29.576,2000,MAIN3.2,SPLUS-s23s39,1.0,,3.0,Atlas_Galex with limited coverage (466 reference stars)
746,SPLUS,346.033,-29.576,2000,MAIN3.2,SPLUS-s23s41,1.0,,3.0,Atlas_Galex with limited coverage (467 reference stars)
747,SPLUS,347.588,-29.576,2000,MAIN3.2,SPLUS-s23s42,1.0,,,
748,SPLUS,352.24199999999996,-29.576,2000,MAIN3.2,SPLUS-s23s45,1.0,,,
749,SPLUS,353.792,-29.576,2000,MAIN3.2,SPLUS-s23s46,1.0,,,
750,SPLUS,355.346,-29.576,2000,MAIN3.2,SPLUS-s23s47,1.0,,,
751,SPLUS,356.89599999999996,-29.576,2000,MAIN3.2,SPLUS-s23s48,1.0,,,
752,SPLUS,1.571,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s02,1.0,,3.0,Atlas_Galex with limited coverage (371 reference stars)
753,SPLUS,3.1460000000000004,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s03,1.0,,,
754,SPLUS,4.717,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s04,1.0,,3.0,"Atlas_Galex with limited coverage, half of CCD (381 reference stars)"
755,SPLUS,6.287999999999999,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s05,1.0,,3.0,"Atlas_Galex with limited coverage, less than half of CCD (293 reference stars)"
756,SPLUS,9.433,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s07,1.0,,,there is a vertical artificial detection line not in the border
757,SPLUS,12.575,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s09,1.0,,,
758,SPLUS,14.15,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s10,1.0,,3.0,Atlas_Galex with limited coverage (455 reference stars)
759,SPLUS,15.720999999999998,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s11,1.0,,3.0,larger scatter for r_auto-r_aper; Atlas_Galex with limited coverage (402 reference stars)
760,SPLUS,17.292,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s12,1.0,,,
761,SPLUS,18.867,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s13,1.0,,,
762,SPLUS,20.438,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s14,1.0,,,
763,SPLUS,22.008000000000003,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s15,1.0,,,
764,SPLUS,25.154,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s17,1.0,,,
765,SPLUS,26.725,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s18,1.0,,,
766,SPLUS,29.871,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s20,1.0,,,
767,SPLUS,33.013000000000005,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s22,1.0,,,
768,SPLUS,34.583,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s23,1.0,,,
769,SPLUS,37.729,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s25,1.0,,3.0,Atlas_Galex with limited coverage (407 reference stars)
770,SPLUS,328.55800000000005,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s57,1.0,,,"larger scatter for r_auto-r_aper; Atlas_Galex with limited coverage, half of CCD (822 reference stars)"
771,SPLUS,331.704,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s59,1.0,,,
772,SPLUS,334.846,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s61,1.0,,,
773,SPLUS,336.421,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s62,1.0,,,
774,SPLUS,337.99199999999996,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s63,1.0,,,
775,SPLUS,339.56300000000005,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s64,1.0,,,
776,SPLUS,341.13300000000004,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s65,1.0,,,Curved detection artifact from left to top; larger scatter for r_auto-r_aper
777,SPLUS,342.708,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s66,1.0,,,Atlas_Galex with limited coverage (681 reference stars)
778,SPLUS,344.279,-30.901999999999997,2000,MAIN3.2,SPLUS-s24s67,1.0,,3.0,slightly bad class_star; very limite ATLAS_GALEX coverage (262 stars)
